230022,Shannon,Byrnes,ME,,,,,,,,,,,,,,,,,,,,,326500,,301400,,Forward,10,17,59.8,55.88,0.00,0.00,323900,
270906,Jordie,McKenzie,ME,,,,,,,,,,,,,,,,,,,,,310900,,311500,,Midfielder,13,12,56.9,57.75,0.00,0.00,308500,
260394,Chris,Dawes,ME,,,,,,,,,,,,,,,,,,,,,285000,,300700,,Forward,6,12,52.2,55.75,0.00,0.00,282700,
240393,Mitchell,Clark,ME,,,,,,,,,,,,,,,,,,,,,236000,,249200,,Forward,11,4,48,57.75,0.00,0.00,213300,
293042,Jimmy,Toumpas,ME,,,,,,,,,,,,,,,,,,,,,261400,,240800,,Midfielder,5,14,47.9,44.64,0.00,0.00,259400,
280579,Luke,Tapscott,ME,,,,,,,,,,,,,,,,,,,,,258800,,223800,,Forward,35,16,47.4,41.5,0.00,0.00,256800,
250345,Rohan,Bail,ME,,,,,,,,,,,,,,,,,,,,,251300,,232600,,Midfielder,44,8,46,43.13,0.00,0.00,234400,
296359,Christian,Salem,ME,,,,,,,,,,,,,,,,,,,,,172800,,177300,,Midfielder,3,0,0,0,0.00,0.00,241200,
294570,Dean,Kent,ME,,,,,,,,,,,,,,,,,,,,,243300,,234800,,Midfielder,16,15,44.5,43.53,0.00,0.00,241400,
281280,Neville,Jetta,ME,,,,,,,,,,,,,,,,,,,,,237100,,268600,,Midfielder,39,5,43.4,49.8,0.00,0.00,199900,
270937,James,Strauss,ME,,,,,,,,,,,,,,,,,,,,,224000,,268800,,Back,19,6,41,49.83,0.00,0.00,195500,
291784,Dom,Tyson,ME,,,,,,,,,,,,,,,,,,,,,250700,,216800,,Midfielder,12,3,51,44.67,0.00,0.00,218400,
291446,Viv,Michie,ME,,,,,,,,,,,,,,,,,,,,,214100,,172600,,Midfielder,22,1,49,40,0.00,0.00,193900,
280746,Sam,Blease,ME,,,,,,,,,,,,,,,,,,,,,173700,,179100,,Forward Midfielder,17,10,31.8,33.2,0.00,0.00,172400,
296343,Jay,Kennedy-Harris,ME,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Forward,24,0,0,0,0.00,0.00,157200,
994385,Jayden,Hunt,ME,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Back Midfielder,29,0,0,0,0.00,0.00,135500,
297362,Dom,Barry,ME,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Midfielder,33,0,0,0,0.00,0.00,115200,
296324,Jesse,Hogan,ME,,,,,,,,,,,,,,,,,,,,,212800,,217300,,Forward,1,0,0,0,0.00,0.00,265600,
281292,Alexis,Georgiou,ME,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Back,41,0,0,0,0.00,0.00,115200,
297899,James,Harmes,ME,,,,,,,,,,,,,,,,,,,,,128500,,132400,,Midfielder,43,0,0,0,0.00,0.00,115200,
298128,Max,King,ME,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Ruck,47,0,0,0,0.00,0.00,115200,
220073,Sam,Mitchell,HW,,,,,,,,,,,,,,,,,,,,,521800,,562000,,Back Midfielder,5,21,95.5,104.19,0.00,0.00,517700,
250089,Jordan,Lewis,HW,,,,,,,,,,,,,,,,,,,,,502600,,520900,,Midfielder,3,21,92,96.57,0.00,0.00,498600,
220047,Luke,Hodge,HW,,,,,,,,,,,,,,,,,,,,,495700,,521600,,Back Midfielder,15,20,90.8,96.7,0.00,0.00,491900,
240357,Jarryd,Roughead,HW,,,,,,,,,,,,,,,,,,,,,473800,,531300,,Forward,2,22,86.7,98.5,0.00,0.00,470100,
294877,Isaac,Smith,HW,,,,,,,,,,,,,,,,,,,,,472100,,447400,,Midfielder,16,21,86.4,82.95,0.00,0.00,468400,
240302,Grant,Birchall,HW,,,,,,,,,,,,,,,,,,,,,439700,,496600,,Back,14,14,80.5,92.07,0.00,0.00,436300,
210012,Shaun,Burgoyne,HW,,,,,,,,,,,,,,,,,,,,,430700,,459600,,Back Midfielder,9,20,78.9,85.2,0.00,0.00,427400,
230197,Brad,Sewell,HW,,,,,,,,,,,,,,,,,,,,,421800,,421300,,Midfielder,12,18,77.2,78.11,0.00,0.00,418500,
291351,Jack,Gunston,HW,,,,,,,,,,,,,,,,,,,,,418700,,447400,,Forward,19,20,76.7,82.95,0.00,0.00,415400,
261323,Ben,McEvoy,HW,,,,,,,,,,,,,,,,,,,,,413400,,503300,,Ruck,7,22,75.7,93.32,0.00,0.00,410200,
280744,Luke,Breust,HW,,,,,,,,,,,,,,,,,,,,,404700,,444700,,Forward,22,22,74.1,82.45,0.00,0.00,401600,
260955,Cyril,Rioli,HW,,,,,,,,,,,,,,,,,,,,,401700,,476700,,Forward,33,13,73.5,88.38,0.00,0.00,398600,
220036,David,Hale,HW,,,,,,,,,,,,,,,,,,,,,388400,,449000,,Forward Ruck,20,21,71.1,83.24,0.00,0.00,385300,
260710,Paul,Puopolo,HW,,,,,,,,,,,,,,,,,,,,,384100,,407100,,Forward,28,19,70.3,75.47,0.00,0.00,381100,
220039,Brian,Lake,HW,,,,,,,,,,,,,,,,,,,,,376600,,424300,,Back,17,18,68.9,78.67,0.00,0.00,373700,
250652,Jonathan,Simpkin,HW,,,,,,,,,,,,,,,,,,,,,363500,,370900,,Midfielder,32,13,66.5,68.77,0.00,0.00,360600,
261386,Brendan,Whitecross,HW,,,,,,,,,,,,,,,,,,,,,357800,,332300,,Back,11,10,65.5,61.6,0.00,0.00,355000,
280737,Liam,Shiels,HW,,,,,,,,,,,,,,,,,,,,,346500,,331300,,Midfielder,26,14,63.4,61.43,0.00,0.00,343800,
250715,Josh,Gibson,HW,,,,,,,,,,,,,,,,,,,,,342300,,424800,,Back,6,21,62.7,78.76,0.00,0.00,339600,
280471,Ben,Stratton,HW,,,,,,,,,,,,,,,,,,,,,339200,,355000,,Back,24,22,62.1,65.82,0.00,0.00,336500,
295584,Bradley,Hill,HW,,,,,,,,,,,,,,,,,,,,,336300,,321600,,Midfielder,10,21,61.6,59.62,0.00,0.00,333700,
270732,Matt,Suckling,HW,,,,,,,,,,,,,,,,,,,,,316800,,312200,,Back,4,0,0,0,0.00,0.00,314400,
290085,Taylor,Duryea,HW,,,,,,,,,,,,,,,,,,,,,311700,,303600,,Back,8,18,57.1,56.28,0.00,0.00,309200,
270215,Kyle,Cheney,HW,,,,,,,,,,,,,,,,,,,,,253200,,275100,,Back,13,4,51.5,51,0.00,0.00,228900,
281301,Ryan,Schoenmakers,HW,,,,,,,,,,,,,,,,,,,,,239700,,268600,,Back,25,4,48.8,62.25,0.00,0.00,216700,
250654,Matthew,Spangher,HW,,,,,,,,,,,,,,,,,,,,,254900,,269300,,Forward,27,3,66.7,71.33,0.00,0.00,285400,
292013,Sam,Grimley,HW,,,,,,,,,,,,,,,,,,,,,249800,,247900,,Ruck,35,3,65.3,65.67,0.00,0.00,279700,
291861,Jed,Anderson,HW,,,,,,,,,,,,,,,,,,,,,243600,,283700,,Midfielder,37,5,44.6,52.6,0.00,0.00,205500,
291327,Jonathan,Ceglar,HW,,,,,,,,,,,,,,,,,,,,,166100,,202800,,Ruck,18,2,38,47,0.00,0.00,156500,
296198,Billy,Hartung,HW,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Midfielder,40,0,0,0,0.00,0.00,200500,
297566,James,Sicily,HW,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Forward,41,0,0,0,0.00,0.00,135500,
295156,Kaiden,Brand,HW,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Forward,42,0,0,0,0.00,0.00,115200,
294538,Dayle,Garlett,HW,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Forward Midfielder,44,0,0,0,0.00,0.00,162600,
290781,Mitch,Hallahan,HW,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Midfielder,38,0,0,0,0.00,0.00,115200,
291815,Jordan,Kelly,HW,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Back,34,0,0,0,0.00,0.00,115200,
290683,Will,Langford,HW,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Back,29,1,15,14,0.00,0.00,135500,
294178,Angus,Litherland,HW,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Back,31,0,0,0,0.00,0.00,115200,
280947,Luke,Lowden,HW,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Ruck,30,0,0,0,0.00,0.00,115200,
296041,Tim,O'Brien,HW,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Forward,23,0,0,0,0.00,0.00,165800,
260258,Ben,Ross,HW,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Midfielder,21,0,0,0,0.00,0.00,115200,
291300,Derick,Wanganeen,HW,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Midfielder,36,0,0,0,0.00,0.00,115200,
291772,Alex,Woodward,HW,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Midfielder,39,0,0,0,0.00,0.00,115200,
296383,Kurt,Heatherley,HW,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Back,46,0,0,0,0.00,0.00,115200,
296392,Shem,Tatupu,HW,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Forward,47,0,0,0,0.00,0.00,115200,
296232,Zac,Webster,HW,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Midfielder,45,0,0,0,0.00,0.00,115200,
296279,Dallas,Willsmore,HW,,,,,,,,,,,,,,,,,,,,,100500,,104400,,Forward,43,0,0,0,0.00,0.00,115200,
