240256,Luke,McGuane,BL,,,,,,,,,,,,,,,,,,,,,305000,,334900,,Forward,1,12,55.8,62.08,0.00,0.00,302600,
260261,Trent,West,BL,,,,,,,,,,,,,,,,,,,,,304200,,346900,,Ruck,13,13,55.7,64.31,0.00,0.00,301800,
260975,James,Polkinghorne,BL,,,,,,,,,,,,,,,,,,,,,300000,,308400,,Midfielder,31,11,54.9,57.18,0.00,0.00,297600,
290748,Joshua,Green,BL,,,,,,,,,,,,,,,,,,,,,286300,,297300,,Forward,6,17,52.4,55.12,0.00,0.00,284100,
294618,Marco,Paparone,BL,,,,,,,,,,,,,,,,,,,,,268800,,221100,,Forward,22,5,49.2,41,0.00,0.00,226700,
240013,Andrew,Raines,BL,,,,,,,,,,,,,,,,,,,,,267100,,246000,,Midfielder,29,18,48.9,45.61,0.00,0.00,265000,
295067,James,Aish,BL,,,,,,,,,,,,,,,,,,,,,182800,,187300,,Midfielder,4,0,0,0,0.00,0.00,246600,
280763,Stefan,Martin,BL,,,,,,,,,,,,,,,,,,,,,241500,,242700,,Forward Ruck,12,5,44.2,45,0.00,0.00,203600,
210013,Ashley,McGrath,BL,,,,,,,,,,,,,,,,,,,,,241200,,279700,,Forward,9,20,44.2,51.85,0.00,0.00,239300,
295162,Justin,Clarke,BL,,,,,,,,,,,,,,,,,,,,,241100,,295100,,Back,42,14,44.1,54.71,0.00,0.00,239200,
296269,Darcy,Gardiner,BL,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Back,27,0,0,0,0.00,0.00,206000,
297504,Daniel,McStay,BL,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Back,25,0,0,0,0.00,0.00,197800,
296211,Lewis,Taylor,BL,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Forward Midfielder,28,0,0,0,0.00,0.00,189700,
293871,Jack,Crisp,BL,,,,,,,,,,,,,,,,,,,,,238400,,189900,,Midfielder,5,2,48.5,44,0.00,0.00,199800,
297406,Tom,Cutler,BL,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Back,26,0,0,0,0.00,0.00,176100,
297258,Nick,Robertson,BL,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Midfielder,18,0,0,0,0.00,0.00,173400,
294270,Sam,Michael,BL,,,,,,,,,,,,,,,,,,,,,174800,,196000,,Ruck,46,3,32,36.33,0.00,0.00,137000,
292035,Claye,Beams,BL,,,,,,,,,,,,,,,,,,,,,198800,,183400,,Midfielder,17,2,45.5,40,0.00,0.00,187400,
294536,Jonathan,Freeman,BL,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Forward,34,0,0,0,0.00,0.00,135500,
294486,Jordan,Bourke,BL,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Forward,45,0,0,0,0.00,0.00,115200,
294309,Michael,Close,BL,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Forward,33,0,0,0,0.00,0.00,156600,
294536,Jonathan,Freeman,BL,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Forward,34,0,0,0,0.00,0.00,135500,
296937,Nicholas,Hayes,BL,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Forward,43,0,0,0,0.00,0.00,115200,
291811,Jackson,Paine,BL,,,,,,,,,,,,,,,,,,,,,155700,,160200,,Forward,39,0,0,0,0.00,0.00,180200,
293865,Patrick,Wearden,BL,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Forward Midfielder,37,0,0,0,0.00,0.00,115200,
295026,James,Battersby,BL,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Back,43,0,0,0,0.00,0.00,115200,
296275,Isaac,Conway,BL,,,,,,,,,,,,,,,,,,,,,120500,,124400,,Midfielder,40,0,0,0,0.00,0.00,115200,
993649,Zac,O'Brien,BL,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Midfielder,47,0,0,0,0.00,0.00,115200,
992752,Archie,Smith,BL,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Ruck,44,0,0,0,0.00,0.00,115200,
240226,Kieren,Jack,SY,,,,,,,,,,,,,,,,,,,,,553700,,589400,,Midfielder,15,22,101.4,109.27,0.00,0.00,549400,
200071,Ryan,O'Keefe,SY,,,,,,,,,,,,,,,,,,,,,534800,,545500,,Midfielder,5,22,97.9,101.14,0.00,0.00,530700,
230253,Jarrad,McVeigh,SY,,,,,,,,,,,,,,,,,,,,,534100,,572500,,Back Midfielder,3,22,97.8,106.14,0.00,0.00,529900,
260382,Josh P.,Kennedy,SY,,,,,,,,,,,,,,,,,,,,,496900,,568600,,Midfielder,12,22,91,105.41,0.00,0.00,493000,
291856,Tom,Mitchell,SY,,,,,,,,,,,,,,,,,,,,,492600,,464800,,Forward Midfielder,6,12,90.2,86.17,0.00,0.00,488700,
290117,Daniel,Hannebery,SY,,,,,,,,,,,,,,,,,,,,,485700,,514200,,Midfielder,4,21,88.9,95.33,0.00,0.00,481900,
290778,Luke,Parker,SY,,,,,,,,,,,,,,,,,,,,,462600,,468800,,Forward Midfielder,26,22,84.7,86.91,0.00,0.00,459000,
230132,Nick,Malceski,SY,,,,,,,,,,,,,,,,,,,,,451200,,489600,,Back,9,22,82.6,90.77,0.00,0.00,447600,
980073,Adam,Goodes,SY,,,,,,,,,,,,,,,,,,,,,442500,,454400,,Forward,37,12,81,84.25,0.00,0.00,439000,
240399,Lance,Franklin,SY,,,,,,,,,,,,,,,,,,,,,429800,,487700,,Forward,23,19,78.7,90.42,0.00,0.00,426500,
270742,Kurt,Tippett,SY,,,,,,,,,,,,,,,,,,,,,427700,,484400,,Forward,8,10,78.3,89.8,0.00,0.00,424400,
291206,Mike,Pyke,SY,,,,,,,,,,,,,,,,,,,,,405200,,466800,,Ruck,38,22,74.2,86.55,0.00,0.00,402100,
261212,Craig,Bird,SY,,,,,,,,,,,,,,,,,,,,,390300,,393500,,Forward Midfielder,14,20,71.5,72.95,0.00,0.00,387300,
230140,Ben,McGlynn,SY,,,,,,,,,,,,,,,,,,,,,386100,,389800,,Forward,21,19,70.7,72.26,0.00,0.00,383100,
281281,Lewis,Jetta,SY,,,,,,,,,,,,,,,,,,,,,338100,,333300,,Forward Midfielder,32,10,61.9,61.8,0.00,0.00,335500,
250338,Nick,Smith,SY,,,,,,,,,,,,,,,,,,,,,311100,,355700,,Back,40,21,57,65.95,0.00,0.00,308700,
240072,Heath,Grundy,SY,,,,,,,,,,,,,,,,,,,,,295000,,345900,,Back,39,22,54,64.14,0.00,0.00,292700,
210027,Ted,Richards,SY,,,,,,,,,,,,,,,,,,,,,283800,,374100,,Back,25,22,52,69.36,0.00,0.00,281600,
290188,Samuel,Reid,SY,,,,,,,,,,,,,,,,,,,,,283000,,313900,,Forward,20,10,51.8,58.2,0.00,0.00,280800,
200023,Rhyce,Shaw,SY,,,,,,,,,,,,,,,,,,,,,254000,,299400,,Back,2,6,51.7,61.67,0.00,0.00,246400,
290307,Dane,Rampe,SY,,,,,,,,,,,,,,,,,,,,,281600,,320900,,Back,24,20,51.6,59.5,0.00,0.00,279400,
295608,Shane,Biggs,SY,,,,,,,,,,,,,,,,,,,,,252400,,234100,,Midfielder,46,1,66,62,0.00,0.00,261100,
291450,Alex,Johnson,SY,,,,,,,,,,,,,,,,,,,,,228700,,246000,,Back,34,0,0,0,0.00,0.00,226900,
991988,Zak,Jones,SY,,,,,,,,,,,,,,,,,,,,,142800,,147300,,Back,10,0,0,0,0.00,0.00,224900,
295906,Brandon,Jack,SY,,,,,,,,,,,,,,,,,,,,,194800,,191800,,Midfielder,33,9,35.7,35.56,0.00,0.00,187500,
270899,Jeremy,Laidler,SY,,,,,,,,,,,,,,,,,,,,,167200,,161800,,Back,11,1,34,30,0.00,0.00,135500,
294036,George,Hewett,SY,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Midfielder,29,0,0,0,0.00,0.00,178900,
220089,Lewis,Roberts-Thomson,SY,,,,,,,,,,,,,,,,,,,,,180300,,249500,,Back Forward,30,4,33,46.25,0.00,0.00,146700,
291357,Gary,Rohan,SY,,,,,,,,,,,,,,,,,,,,,176600,,176200,,Forward,16,3,32.3,32.67,0.00,0.00,138400,
298174,Toby,Nankervis,SY,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Ruck,13,0,0,0,0.00,0.00,170700,
294469,Aliir,Aliir,SY,,,,,,,,,,,,,,,,,,,,,112800,,117300,,Back,36,0,0,0,0.00,0.00,146300,
291978,Harry,Cunningham,SY,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Midfielder,7,3,18.7,17,0.00,0.00,135500,
294797,Tom,Derickx,SY,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Ruck,19,0,0,0,0.00,0.00,135500,
295496,Matthew,Dick,SY,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Back,28,0,0,0,0.00,0.00,115200,
295342,Jake,Lloyd,SY,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Midfielder,44,0,0,0,0.00,0.00,115200,
291992,Jordan,Lockyer,SY,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Back,18,0,0,0,0.00,0.00,115200,
296840,Harrison,Marsh,SY,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Midfielder,31,0,0,0,0.00,0.00,129000,
294596,Tim,Membrey,SY,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Forward,1,0,0,0,0.00,0.00,124400,
298144,Sam,Naismith,SY,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Ruck,35,0,0,0,0.00,0.00,115200,
293739,Xavier,Richards,SY,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Back,42,1,3,9,0.00,0.00,135500,
294638,Daniel,Robinson,SY,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Midfielder,27,0,0,0,0.00,0.00,115200,
295695,Dean,Towers,SY,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Forward Midfielder,22,0,0,0,0.00,0.00,179700,
292509,Tommy,Walsh,SY,,,,,,,,,,,,,,,,,,,,,119200,,123900,,Forward,17,2,19.5,16,0.00,0.00,135500,
994467,Patrick,Mitchell,SY,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Ruck,45,0,0,0,0.00,0.00,115200,
296220,Lloyd,Perris,SY,,,,,,,,,,,,,,,,,,,,,98500,,102400,,Midfielder,41,0,0,0,0.00,0.00,115200,
