250212,Jesse,White,CO,,66,79,,,,,,,,,,,,,,,,,,338700,,364500,,Forward,18,12,62,67.58,0,0,336000,
293957,Brodie,Grundy,CO,,66,85,,,,,,,,,,,,,,,,,,345800,,363300,,Ruck,4,6,70.3,74.83,0,0,335500,
291776,Taylor,Adams,CO,,63,69,,,,,,,,,,,,,,,,,,449000,,410900,,Midfielder,13,16,82.2,76.19,0,0,445400,
230263,Nick,Maxwell,CO,,62,80,,,,,,,,,,,,,,,,,,354800,,360800,,Back,5,18,64.9,66.89,0,0,352000,
272005,Marty,Clarke,CO,,60,75,,,,,,,,,,,,,,,,,,348400,,361400,,Back,9,9,63.8,67,0,0,335300,
295444,Tom,Langdon,CO,,58,70,,,,,,,,,,,,,,,,,,112800,,117300,,Back Midfielder,41,0,0,0,0,0,135500,
261181,Brent,Macaffer,CO,,55,65,,,,,,,,,,,,,,,,,,362100,,321800,,Midfielder,3,21,66.3,59.67,0,0,359300,
291975,Jarrod,Witts,CO,,51,57,,,,,,,,,,,,,,,,,,284400,,310700,,Ruck,15,7,57.9,64,0,0,285400,
240073,Harry,Lumumba,CO,,50,72,,,,,,,,,,,,,,,,,,479200,,474700,,Back Midfielder,8,18,87.7,88,0,0,475400,
293801,Jamie,Elliott,CO,,42,21,,,,,,,,,,,,,,,,,,369200,,390600,,Forward,19,19,67.6,72.42,0,0,366300,
240419,Alan,Toovey,CO,,42,69,,,,,,,,,,,,,,,,,,254700,,303800,,Back,34,5,51.8,70.4,0,0,238600,
290314,Lachlan,Keeffe,CO,,40,46,,,,,,,,,,,,,,,,,,264800,,327300,,Back,23,7,53.9,67.43,0,0,265600,
290810,Jack,Frost,CO,,38,46,,,,,,,,,,,,,,,,,,183500,,239500,,Back,45,2,42,55.5,0,0,173000,
270170,Tony,Armstrong,CO,,18,14,,,,,,,,,,,,,,,,,,274700,,285900,,Back,27,7,50.3,53,0,0,248000,
240232,Ben,Reid,CO,,14,9,,,,,,,,,,,,,,,,,,390700,,435400,,Back Forward,20,21,71.5,80.71,0,0,387700,
