230125,Tom,Lonergan,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,332800,125,380100,90,Back,13,3,46,67.6,0.25,1.75,1.34,351000,69,,0,0,0,0,0
230214,Mathew,Stokes,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,452000,81,418800,44,Midfielder,27,11,90.5,80.1,9.78,0.37,0.43,425000,70,,0,0,0,0,0
230248,Andrew,Mackie,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,452900,103,411000,141,Back,4,12,80.9,71,4.26,0.78,0.97,402000,88,,0,0,0,0,0
230250,Jared,Rivers,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,102900,,381400,116,Back,25,0,0,75.9,2.14,0.61,0.62,342000,81,,0,0,0,0,0
250321,Joel,Selwood,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,420200,134,489500,128,Midfielder,14,6,68.8,95.6,1.06,22.84,12.87,468000,104,,0,0,0,0,0
261497,Harry,Taylor,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,112900,,438400,150,Back,7,0,0,86,2.93,7.87,6.71,403000,92,,0,0,0,0,0
261510,Tom,Hawkins,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,117900,,407600,101,Forward,26,0,0,76.3,0.27,2.29,2.04,356000,72,,0,0,0,0,0
270340,Dawson,Simpson,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,449400,,303900,76,Ruck,16,0,0,47.7,0.22,0.52,0.63,256000,51,,0,0,0,0,0
280990,Steven,Motlop,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,370100,45,433600,75,Forward,32,12,61.5,87.1,1.68,5.88,9.02,453000,68,,0,0,0,0,0
290550,Cameron,Guthrie,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,275600,60,430900,32,Midfielder,29,8,58.5,86.6,20.38,1.15,0.93,398000,61,,0,0,0,0,0
290623,Josh,Caddy,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,124600,,482900,73,Midfielder,23,0,0,90.3,0.18,1.75,1.89,476000,68,,0,0,0,0,0
290783,Billie,Smedts,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,124600,,215900,33,Forward,2,0,0,47.5,0.39,1.47,8.39,196000,17,,0,0,0,0,0
291550,Josh,Walker,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,347300,77,263200,66,Forward ,34,8,67.5,53.4,0.16,0.20,0.40,263000,41,,0,0,0,0,0
291949,Shane,Kersten,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,391500,34,228200,31,Forward,39,12,74.6,47.1,1.09,0.70,0.69,225000,45,,0,0,0,0,0
293883,Jed,Bews,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,484700,105,248300,56,Back,24,4,82.3,45.5,0.28,3.50,4.02,239000,28,,0,0,0,0,0
294663,Jackson,Thurlow,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,343400,89,410800,90,Back,40,10,63,84.4,0.56,3.08,11.73,392000,82,,0,0,0,0,0
295942,Jordan,Murdoch,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,363600,92,387900,81,Forward,21,11,61.5,70.3,1.25,0.58,0.73,393000,101,,0,0,0,0,0
296161,Cory,Gregson,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,,,306500,81,Forward,28,0,0,60.8,0.00,2.75,2.46,321000,77,,0,0,0,0,0
296291,Jake,Kolodjashnij,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,186300,,123900,,Back,8,0,0,52,0.65,2.91,14.60,126000,14,,0,0,0,0,0
296312,Jarrad,Jansen,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,493700,98,123900,,Midfielder,35,12,90,0,6.04,0.28,0.51,123000,23,,0,0,0,0,0
296733,Mark,Blicavs,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,193700,-5,567400,53,Ruck,46,3,52.7,109.8,0.81,19.53,12.66,533000,78,,0,0,0,0,0
995220,Michael,Luxford,GE,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0, Q1 0:00,,,,,124600,,123900,49,Forward,37,0,0,12.5,0.23,0.47,4.06,120000,41,,0,0,0,0,0
